Transaction Dates (Calculated),N.Y.C. - J Day Ahead Price,N.Y.C. - J Day Ahead Forecast Load
"41,793.63",65,7265
"41,793.67",57.25,7194
"41,793.71",52.37,6926
"41,793.75",51.04,6619
"41,793.79",51.69,6527
"41,793.83",47.97,6427
"41,793.88",40.82,6135
"41,793.92",38.38,5672
"41,793.96",32.2,5317
"41,794.00",27.99,5045
"41,794.04",25.22,5001
"41,794.08",24.18,4974
"41,794.13",24.9,4946
"41,794.17",29.63,4894
"41,794.21",36.05,5483
"41,794.25",39.37,6109
"41,794.29",41.32,6653
"41,794.33",42.84,7019
"41,794.38",46.79,7236
"41,794.42",49.08,7355
"41,794.46",49.78,7430
"41,794.50",52.37,7462
"41,794.54",52.32,7459
"41,794.58",52.94,7462
"41,794.63",52.32,7483
"41,794.67",50.25,7423
"41,794.71",46.29,7154
"41,794.75",44.2,6897
"41,794.79",45.68,6783
"41,794.83",42.51,6694
"41,794.88",38.66,6406
"41,794.92",36.73,5954
"41,794.96",31.76,5564
"41,795.00",27.59,5046
"41,795.04",24.66,4922
"41,795.08",24.12,4857
"41,795.13",24.81,4845
"41,795.17",29.62,4919
"41,795.21",35.64,5492
"41,795.25",39.92,6101
"41,795.29",42.12,6557
"41,795.33",45.52,6841
"41,795.38",46.49,6967
"41,795.42",47.16,7015
"41,795.46",47.57,7050
"41,795.50",47.96,7043
"41,795.54",48.04,7029
"41,795.58",48.65,7025
"41,795.63",49.75,7033
"41,795.67",48.09,6990
"41,795.71",45.57,6768
"41,795.75",43.96,6545
"41,795.79",45.44,6353
"41,795.83",42.83,6257
"41,795.88",35.54,5965
"41,795.92",33.92,5536
"41,795.96",29.35,5238
"41,796.00",26.32,4702
"41,796.04",23.56,4582
"41,796.08",22.44,4514
"41,796.13",22.54,4502
"41,796.17",27.08,4546
"41,796.21",32.6,5040
"41,796.25",35.65,5606
"41,796.29",39.03,6074
"41,796.33",39.38,6386
"41,796.38",42.27,6579
"41,796.42",42.89,6698
"41,796.46",43.63,6815
"41,796.50",45.37,6877
"41,796.54",45.37,6912
"41,796.58",44.69,6945
"41,796.63",45.33,6987
"41,796.67",43.39,6970
"41,796.71",41.21,6752
"41,796.75",40.16,6482
"41,796.79",41.13,6340
"41,796.83",39.31,6255
"41,796.88",37.72,6020
"41,796.92",31.82,5621
"41,796.96",32.38,5369
"41,797.00",27.11,4799
"41,797.04",25.75,4637
"41,797.08",23.53,4533
"41,797.13",23.36,4492
"41,797.17",24.04,4376
"41,797.21",24.37,4564
"41,797.25",27.61,4819
"41,797.29",32.24,5149
"41,797.33",36.03,5475
"41,797.38",38.56,5776
"41,797.42",40.66,5974
"41,797.46",43.27,6117
"41,797.50",44.03,6177
"41,797.54",44.53,6229
"41,797.58",44.96,6277
"41,797.63",46.03,6305
"41,797.67",45.56,6300
"41,797.71",43.78,6235
"41,797.75",42.03,6107
"41,797.79",44.5,6123
"41,797.83",43.04,6136
"41,797.88",35.93,5997
"41,797.92",34.47,5677
"41,797.96",32.27,5300
"41,798.00",29.8,4964
"41,798.04",28.06,4817
"41,798.08",23.85,4720
"41,798.13",23.15,4679
"41,798.17",22.45,4545
"41,798.21",18.62,4690
"41,798.25",25.17,4899
"41,798.29",28.32,5217
"41,798.33",34.16,5558
"41,798.38",38.11,5910
"41,798.42",40.97,6163
"41,798.46",41.59,6348
"41,798.50",42.85,6447
"41,798.54",42.37,6536
"41,798.58",44.56,6588
"41,798.63",45.96,6624
"41,798.67",45.81,6627
"41,798.71",44.54,6571
"41,798.75",42.2,6440
"41,798.79",43.38,6442
"41,798.83",43,6504
"41,798.88",36.43,6363
"41,798.92",34.24,5972
"41,798.96",32.34,5477
"41,799.00",29.36,5241
"41,799.04",25.45,5097
"41,799.08",24.13,5023
"41,799.13",25.05,5014
"41,799.17",29.22,5135
"41,799.21",34.31,5713
"41,799.25",35.31,6355
"41,799.29",38.34,6854
"41,799.33",40.4,7189
"41,799.38",42.85,7382
"41,799.42",44.25,7486
"41,799.46",44.77,7541
"41,799.50",44.99,7567
"41,799.54",46.24,7576
"41,799.58",48.16,7589
"41,799.63",47.97,7605
"41,799.67",47.04,7569
"41,799.71",43.66,7323
"41,799.75",42.49,7088
"41,799.79",42.67,6953
"41,799.83",40.78,6838
"41,799.88",34.35,6480
"41,799.92",32.44,5986
"41,799.96",32.9,5503
"41,800.00",27.79,5212
"41,800.04",24.24,5203
"41,800.08",22.81,5193
"41,800.13",23.45,5181
"41,800.17",26.54,5182
"41,800.21",30.9,5882
"41,800.25",36.13,6583
"41,800.29",39.36,7144
"41,800.33",41.52,7542
"41,800.38",43.1,7802
"41,800.42",45.27,7971
"41,800.46",45.63,8081
"41,800.50",47.93,8164
"41,800.54",47.85,8223
"41,800.58",51.51,8272
"41,800.63",52.1,8313
"41,800.67",50.95,8284
"41,800.71",46.09,8012
"41,800.75",45.15,7741
"41,800.79",44.3,7577
"41,800.83",42.83,7469
"41,800.88",39.2,7040
"41,800.92",34.18,6498
"41,800.96",32.85,5689
"41,801.00",28.36,5389
"41,801.04",24.55,5221
"41,801.08",23.03,5128
"41,801.13",24.05,5104
"41,801.17",27.57,5225
"41,801.21",33.67,5769
"41,801.25",38.88,6443
"41,801.29",41.11,6936
"41,801.33",42.75,7258
"41,801.38",44.49,7444
"41,801.42",46.97,7527
"41,801.46",46.39,7541
"41,801.50",47.33,7550
"41,801.54",49.88,7541
"41,801.58",50.96,7542
"41,801.63",51.02,7544
"41,801.67",50.11,7488
"41,801.71",45.14,7223
"41,801.75",43.19,6984
"41,801.79",42.78,6813
"41,801.83",42.33,6702
"41,801.88",37.29,6359
"41,801.92",34.11,5872
"41,801.96",29.52,5181
"41,802.00",26.72,4936
"41,802.04",23.15,4864
"41,802.08",22.24,4822
"41,802.13",22.55,4801
"41,802.17",26.93,4853
"41,802.21",34.02,5501
"41,802.25",38,6194
"41,802.29",39.47,6720
"41,802.33",41.11,7076
"41,802.38",43.36,7290
"41,802.42",44.96,7416
"41,802.46",45.63,7481
"41,802.50",46.84,7529
"41,802.54",46.2,7575
"41,802.58",47.38,7623
"41,802.63",47.75,7656
"41,802.67",47.4,7607
"41,802.71",43.44,7316
"41,802.75",42.9,7064
"41,802.79",42.86,6910
"41,802.83",41.11,6803
"41,802.88",37.47,6464
"41,802.92",34.9,5973
"41,802.96",30.53,5317
"41,803.00",29.08,5077
"41,803.04",26.31,5025
"41,803.08",24.33,4991
"41,803.13",25.51,4970
"41,803.17",28.48,4991
"41,803.21",34.17,5632
"41,803.25",37.41,6324
"41,803.29",39.41,6880
"41,803.33",41.28,7273
"41,803.38",43.35,7544
"41,803.42",45,7714
"41,803.46",45.78,7794
"41,803.50",47.56,7838
"41,803.54",48.65,7885
"41,803.58",50.12,7931
"41,803.63",49.38,7956
"41,803.67",47.99,7882
"41,803.71",44.44,7552
"41,803.75",42.9,7255
"41,803.79",42.68,7052
"41,803.83",41.66,6949
"41,803.88",39.31,6658
"41,803.92",34.71,6242
"41,803.96",30.52,5607
"41,804.00",28.95,5268
"41,804.04",26.48,5047
"41,804.08",22.14,4904
"41,804.13",21.66,4803
"41,804.17",21.9,4672
"41,804.21",22.39,4813
"41,804.25",25.55,5113
"41,804.29",32.96,5479
"41,804.33",35.56,5811
"41,804.38",37.95,6070
"41,804.42",38.96,6227
"41,804.46",39.33,6279
"41,804.50",39.73,6271
"41,804.54",38.68,6277
"41,804.58",39.61,6289
"41,804.63",39.82,6259
"41,804.67",41.06,6210
"41,804.71",39.69,6048
"41,804.75",39.49,5917
"41,804.79",39.64,5887
"41,804.83",38.68,5878
"41,804.88",34.99,5720
"41,804.92",32.11,5413
"41,804.96",29.96,5005
"41,805.00",27.46,4818
"41,805.04",24.4,4651
"41,805.08",21.97,4529
"41,805.13",20.24,4464
"41,805.17",20.03,4342
"41,805.21",18.89,4452
"41,805.25",23.94,4658
"41,805.29",27,4939
"41,805.33",30.65,5238
"41,805.38",33.43,5549
"41,805.42",35.58,5783
"41,805.46",37.7,5916
"41,805.50",37.88,5994
"41,805.54",37.73,6088
"41,805.58",38.42,6186
"41,805.63",39.68,6232
"41,805.67",41.02,6256
"41,805.71",39.65,6144
"41,805.75",38.19,6084
"41,805.79",40.5,6141
"41,805.83",39.58,6195
"41,805.88",34.13,6033
"41,805.92",31.85,5668
"41,805.96",31.19,5273
"41,806.00",26.91,4972
"41,806.04",23.95,4800
"41,806.08",21.92,4695
"41,806.13",22.15,4676
"41,806.17",28.2,4813
"41,806.21",34.02,5266
"41,806.25",35.95,5946
"41,806.29",39.96,6525
"41,806.33",42.75,6912
"41,806.38",45.62,7188
"41,806.42",47.46,7368
"41,806.46",47.79,7483
"41,806.50",52.42,7583
"41,806.54",55.91,7690
"41,806.58",58.74,7785
"41,806.63",59.2,7825
"41,806.67",56.39,7771
"41,806.71",49.7,7414
"41,806.75",46.93,7122
"41,806.79",46.95,6969
"41,806.83",45.31,6834
"41,806.88",40.9,6538
"41,806.92",36.1,6055
"41,806.96",36.14,5657
"41,807.00",30.88,5296
"41,807.04",25.6,5218
"41,807.08",24.45,5162
"41,807.13",24.86,5122
"41,807.17",29.88,5142
"41,807.21",35.11,5732
"41,807.25",39.03,6487
"41,807.29",41.6,7148
"41,807.33",45.08,7646
"41,807.38",49.96,7991
"41,807.42",53.87,8238
"41,807.46",55.18,8395
"41,807.50",59.08,8547
"41,807.54",60.22,8684
"41,807.58",69.05,8819
"41,807.63",73.05,8915
"41,807.67",65.54,8863
"41,807.71",53.99,8505
"41,807.75",51.24,8119
"41,807.79",50.64,7886
"41,807.83",48,7807
"41,807.88",43.9,7464
"41,807.92",39.85,6910
"41,807.96",38.59,6261
"41,808.00",36.09,6060
"41,808.04",33.26,5968
"41,808.08",33,5907
"41,808.13",31.73,5861
"41,808.17",35.36,5879
"41,808.21",40.62,6496
"41,808.25",47.54,7298
"41,808.29",50.65,8015
"41,808.33",56.42,8572
"41,808.38",61.17,8972
"41,808.42",67.59,9250
"41,808.46",69.78,9436
"41,808.50",84.05,9613
"41,808.54",96.43,9761
"41,808.58",109.66,9890
"41,808.63",117,9990
"41,808.67",100.81,9937
"41,808.71",75.91,9586
"41,808.75",61.19,9145
"41,808.79",60.56,8834
"41,808.83",59.55,8799
"41,808.88",53.85,8416
"41,808.92",45.03,7827
"41,808.96",38.72,6921
"41,809.00",38.17,6534
"41,809.04",37.2,6278
"41,809.08",35.82,6127
"41,809.13",35.15,6068
"41,809.17",35.82,6179
"41,809.21",38.52,6618
"41,809.25",43.73,7257
"41,809.29",47.25,7791
"41,809.33",48.48,8177
"41,809.38",51.64,8437
"41,809.42",55.88,8647
"41,809.46",57.06,8718
"41,809.50",59.27,8783
"41,809.54",60.1,8863
"41,809.58",63.57,8942
"41,809.63",64.03,9008
"41,809.67",59.77,8956
"41,809.71",53.86,8579
"41,809.75",49.6,8203
"41,809.79",49.65,7959
"41,809.83",49.63,7900
"41,809.88",45.53,7600
"41,809.92",35.95,7072
"41,809.96",29.59,6360
"41,810.00",25.77,5709
"41,810.04",22.56,5433
"41,810.08",22.27,5266
"41,810.13",22.19,5219
"41,810.17",24.49,5364
"41,810.21",28.65,5726
"41,810.25",33.95,6338
"41,810.29",37.9,6859
"41,810.33",39.98,7219
"41,810.38",40.62,7464
"41,810.42",41.4,7610
"41,810.46",42.23,7705
"41,810.50",44.53,7789
"41,810.54",47.53,7872
"41,810.58",46.97,7946
"41,810.63",46.76,7982
"41,810.67",45.13,7931
"41,810.71",42.49,7555
"41,810.75",41.85,7255
"41,810.79",42.14,7081
"41,810.83",38.49,7029
"41,810.88",33.65,6792
"41,810.92",30.35,6425
"41,810.96",30.27,6233
"41,811.00",26.43,5544
"41,811.04",24.06,5223
"41,811.08",22.1,5044
"41,811.13",20.41,4951
"41,811.17",20.03,4850
"41,811.21",22.07,4882
"41,811.25",22.18,5117
"41,811.29",28.67,5498
"41,811.33",33.01,5828
"41,811.38",33.83,6084
"41,811.42",34.09,6218
"41,811.46",35.35,6252
"41,811.50",35.66,6250
"41,811.54",35.41,6245
"41,811.58",36.11,6244
"41,811.63",36.15,6256
"41,811.67",36.5,6222
"41,811.71",36.07,6124
"41,811.75",34.97,5972
"41,811.79",35.98,5913
"41,811.83",34.91,6001
"41,811.88",32.83,5902
"41,811.92",32.03,5665
"41,811.96",25.29,5257
"41,812.00",22.49,5094
"41,812.04",18.45,4862
"41,812.08",17.12,4714
"41,812.13",16.01,4650
"41,812.17",14.45,4547
"41,812.21",15.18,4543
"41,812.25",18.13,4799
"41,812.29",22.93,5126
"41,812.33",27.4,5481
"41,812.38",30.44,5796
"41,812.42",31.85,6008
"41,812.46",34.06,6123
"41,812.50",34.78,6186
"41,812.54",34.62,6217
"41,812.58",34.12,6258
"41,812.63",36.1,6314
"41,812.67",38.75,6324
"41,812.71",36.32,6172
"41,812.75",36.1,6091
"41,812.79",37.83,6125
"41,812.83",36.53,6201
"41,812.88",32.97,6050
"41,812.92",27.33,5653
"41,812.96",28.82,5073
"41,813.00",25.13,5019
"41,813.04",23.51,4847
"41,813.08",22.29,4746
"41,813.13",22.04,4722
"41,813.17",24.72,4860
"41,813.21",30.4,5359
"41,813.25",32.78,6047
"41,813.29",34.93,6621
"41,813.33",38.46,7020
"41,813.38",41.23,7285
"41,813.42",43.71,7439
"41,813.46",45.93,7530
"41,813.50",48.03,7604
"41,813.54",49.57,7658
"41,813.58",52.32,7713
"41,813.63",52.42,7740
"41,813.67",52.37,7690
"41,813.71",46.75,7314
"41,813.75",44.02,7040
"41,813.79",42.07,6812
"41,813.83",40.65,6758
"41,813.88",34.39,6426
"41,813.92",33.17,5896
"41,813.96",30.33,5524
"41,814.00",28.13,5254
"41,814.04",24.29,5047
"41,814.08",22.39,4927
"41,814.13",22.94,4894
"41,814.17",25.9,5026
"41,814.21",31.02,5509
"41,814.25",33.91,6228
"41,814.29",36.74,6830
"41,814.33",39.56,7260
"41,814.38",42.7,7532
"41,814.42",45.43,7705
"41,814.46",48.32,7820
"41,814.50",52.09,7923
"41,814.54",53.87,7986
"41,814.58",57.22,8049
"41,814.63",62.56,8113
"41,814.67",56.24,8061
"41,814.71",48.68,7715
"41,814.75",44.19,7363
"41,814.79",44.19,7116
"41,814.83",43.13,7054
"41,814.88",38.21,6743
"41,814.92",34.5,6243
"41,814.96",33.99,5704
"41,815.00",31.06,5512
"41,815.04",29.23,5407
"41,815.08",28,5341
"41,815.13",28.24,5306
"41,815.17",30.32,5384
"41,815.21",35.71,5990
"41,815.25",38.25,6755
"41,815.29",41.47,7324
"41,815.33",45.25,7745
"41,815.38",49.19,8011
"41,815.42",49.97,8208
"41,815.46",49.25,8337
"41,815.50",52.43,8438
"41,815.54",55,8490
"41,815.58",57.79,8553
"41,815.63",63.96,8634
"41,815.67",60.03,8591
"41,815.71",49.58,8247
"41,815.75",46.49,7870
"41,815.79",45.76,7674
"41,815.83",44.83,7578
"41,815.88",40.57,7260
"41,815.92",38.62,6754
"41,815.96",35.44,6254
"41,816.00",32.4,6120
"41,816.04",29.64,6016
"41,816.08",28.23,5956
"41,816.13",28.89,5920
"41,816.17",31.32,5991
"41,816.21",37.29,6611
"41,816.25",41.96,7290
"41,816.29",44.44,7836
"41,816.33",47.53,8247
"41,816.38",50.71,8518
"41,816.42",52.41,8777
"41,816.46",52.82,8908
"41,816.50",54.91,9006
"41,816.54",57,9057
"41,816.58",60.1,9119
"41,816.63",61.96,9185
"41,816.67",58.42,9134
"41,816.71",52.32,8791
"41,816.75",49.57,8414
"41,816.79",49.04,8129
"41,816.83",46.11,8041
"41,816.88",43.95,7739
"41,816.92",39.46,7265
"41,816.96",38.38,6829
"41,817.00",34.48,6384
"41,817.04",30.04,6044
"41,817.08",29.03,5854
"41,817.13",29.38,5802
"41,817.17",31.93,6014
"41,817.21",36.86,6378
"41,817.25",40.09,6971
"41,817.29",43.99,7423
"41,817.33",45.67,7750
"41,817.38",49.93,7952
"41,817.42",51.67,8100
"41,817.46",52.41,8191
"41,817.50",55.14,8238
"41,817.54",57.18,8232
"41,817.58",58.17,8225
"41,817.63",58.92,8240
"41,817.67",56.11,8150
"41,817.71",52.29,7820
"41,817.75",47.69,7466
"41,817.79",47.46,7201
"41,817.83",45.57,7116
"41,817.88",41.85,6887
"41,817.92",39.41,6498
"41,817.96",33.61,6275
"41,818.00",29.79,5729
"41,818.04",27.38,5475
"41,818.08",24.27,5306
"41,818.13",24.45,5224
"41,818.17",24.01,5102
"41,818.21",22.53,5186
"41,818.25",27.35,5462
"41,818.29",35.13,5846
"41,818.33",38.96,6193
"41,818.38",42.04,6511
"41,818.42",43.06,6708
"41,818.46",45.92,6835
"41,818.50",46.57,6864
"41,818.54",47.43,6875
"41,818.58",48.76,6889
"41,818.63",49.55,6866
"41,818.67",49.04,6823
"41,818.71",46.41,6682
"41,818.75",43.94,6519
"41,818.79",43.46,6473
"41,818.83",43.16,6505
"41,818.88",40.46,6388
"41,818.92",37,6132
"41,818.96",32.71,5886
"41,819.00",29.58,5674
"41,819.04",28.13,5367
"41,819.08",27.24,5177
"41,819.13",24.55,5096
"41,819.17",23.63,5001
"41,819.21",21.43,5058
"41,819.25",26.58,5302
"41,819.29",30.84,5656
"41,819.33",35.51,6054
"41,819.38",38.36,6394
"41,819.42",41.29,6640
"41,819.46",44.96,6836
"41,819.50",45.52,6925
"41,819.54",47.66,6964
"41,819.58",49.17,6999
"41,819.63",50.49,7009
"41,819.67",49.6,6985
"41,819.71",45.63,6815
"41,819.75",43.5,6669
"41,819.79",43.38,6671
"41,819.83",43.45,6717
"41,819.88",40.07,6541
"41,819.92",34.16,6174
"41,819.96",35.89,5656
"41,820.00",32.9,5469
"41,820.04",32.77,5344
"41,820.08",31.65,5275
"41,820.13",31.72,5263
"41,820.17",32.43,5404
"41,820.21",35.47,5963
"41,820.25",38.75,6687
"41,820.29",42.52,7306
"41,820.33",46.68,7776
"41,820.38",53.19,8087
"41,820.42",57.1,8294
"41,820.46",60.15,8462
"41,820.50",63.25,8581
"41,820.54",69.29,8664
"41,820.58",74.23,8737
"41,820.63",77.37,8771
"41,820.67",70.63,8712
"41,820.71",59.52,8374
"41,820.75",54.47,8000
"41,820.79",55.52,7754
"41,820.83",52.41,7674
"41,820.88",42.92,7351
"41,820.92",38.57,6878
"41,820.96",36.87,6273
"41,821.00",32.98,5950
"41,821.04",32.19,5845
"41,821.08",29.29,5789
"41,821.13",29.81,5767
"41,821.17",32.62,5831
"41,821.21",35.99,6350
"41,821.25",42.46,7094
"41,821.29",46.93,7753
"41,821.33",51.75,8249
"41,821.38",59.12,8569
"41,821.42",60.63,8795
"41,821.46",65.07,8960
"41,821.50",74.81,9087
"41,821.54",81.68,9217
"41,821.58",88.14,9327
"41,821.63",96.7,9360
"41,821.67",83.89,9333
"41,821.71",65.85,8991
"41,821.75",60,8585
"41,821.79",58.81,8303
"41,821.83",56.28,8254
"41,821.88",49.29,7939
"41,821.92",44.04,7466
"41,821.96",41.16,6921
"41,822.00",36.42,6733
"41,822.04",33.69,6558
"41,822.08",32,6468
"41,822.13",32.74,6438
"41,822.17",34.58,6518
"41,822.21",37.63,7030
"41,822.25",47.87,7805
"41,822.29",52.67,8495
"41,822.33",56.83,9024
"41,822.38",61.92,9366
"41,822.42",77.61,9613
"41,822.46",97.94,9781
"41,822.50",105.03,9914
"41,822.54",114.33,10027
"41,822.58",123.08,10111
"41,822.63",123.1,10129
"41,822.67",110.69,10080
"41,822.71",91.6,9690
"41,822.75",72.86,9286
"41,822.79",70.67,8979
"41,822.83",61.44,8889
"41,822.88",54.76,8570
"41,822.92",51.03,8094
"41,822.96",41.78,7386
"41,823.00",36.39,7090
"41,823.04",33.71,6964
"41,823.08",32.17,6898
"41,823.13",32.5,6873
"41,823.17",34.33,6926
"41,823.21",39.09,7478
"41,823.25",46.51,8194
"41,823.29",49.48,8797
"41,823.33",53.32,9318
"41,823.38",57.64,9664
"41,823.42",60.14,9904
"41,823.46",77,10042
"41,823.50",94.02,10137
"41,823.54",101.14,10222
"41,823.58",101.34,10275
"41,823.63",97.89,10249
"41,823.67",73.36,10141
"41,823.71",64.02,9682
"41,823.75",55.33,9277
"41,823.79",55.53,8953
"41,823.83",53.42,8841
"41,823.88",48.26,8533
"41,823.92",46.79,8082
"41,823.96",37.51,7443
"41,824.00",33.8,7263
"41,824.04",29.55,6733
"41,824.08",27.16,6419
"41,824.13",25.92,6221
"41,824.17",25.86,5999
"41,824.21",25.49,5918
"41,824.25",29.29,6100
"41,824.29",34.99,6303
"41,824.33",38.25,6539
"41,824.38",40.6,6765
"41,824.42",42.17,6869
"41,824.46",42.53,6917
"41,824.50",42.71,6905
"41,824.54",42.98,6849
"41,824.58",43.52,6772
"41,824.63",43.46,6709
"41,824.67",43.12,6674
"41,824.71",41.47,6591
"41,824.75",40.17,6368
"41,824.79",39.63,6301
"41,824.83",39.3,6333
"41,824.88",35.64,6387
"41,824.92",32.33,6420
"41,824.96",28.76,6142
"41,825.00",23.66,5780
"41,825.04",20.68,5347
"41,825.08",17.49,5078
"41,825.13",16.49,4960
"41,825.17",16.44,4884
"41,825.21",16.53,4911
"41,825.25",21.82,5036
"41,825.29",27.66,5212
"41,825.33",32.35,5497
"41,825.38",34.08,5791
"41,825.42",35.83,6007
"41,825.46",38.14,6140
"41,825.50",38.69,6224
"41,825.54",38.93,6302
"41,825.58",39.31,6358
"41,825.63",39.65,6352
"41,825.67",39.69,6345
"41,825.71",39.29,6194
"41,825.75",37.54,6118
"41,825.79",36.72,6095
"41,825.83",35.87,6104
"41,825.88",33.88,6070
"41,825.92",29.86,5958
"41,825.96",25.01,5668
"41,826.00",18.17,5164
"41,826.04",16.11,4957
"41,826.08",14.77,4829
"41,826.13",11.85,4780
"41,826.17",10.98,4731
"41,826.21",12.14,4761
"41,826.25",18.13,4945
"41,826.29",25,5235
"41,826.33",29.37,5603
"41,826.38",29.93,5976
"41,826.42",34.14,6275
"41,826.46",37.5,6480
"41,826.50",39.19,6606
"41,826.54",40.39,6748
"41,826.58",41.46,6858
"41,826.63",43.42,6905
"41,826.67",43.76,6935
"41,826.71",42.92,6791
"41,826.75",41.58,6717
"41,826.79",41.38,6688
"41,826.83",41.26,6722
"41,826.88",36.52,6593
"41,826.92",31.93,6332
"41,826.96",28.48,6038
"41,827.00",24.26,5658
"41,827.04",20.8,5597
"41,827.08",19.05,5575
"41,827.13",18.87,5576
"41,827.17",23.93,5688
"41,827.21",29.5,6186
"41,827.25",36.23,6882
"41,827.29",39.91,7518
"41,827.33",44.78,8037
"41,827.38",52.08,8426
"41,827.42",55.41,8727
"41,827.46",57.18,8910
"41,827.50",60.19,9041
"41,827.54",70.61,9179
"41,827.58",82.47,9292
"41,827.63",91.32,9381
"41,827.67",78.6,9364
"41,827.71",58.11,9035
"41,827.75",54.76,8703
"41,827.79",54.32,8428
"41,827.83",51.38,8300
"41,827.88",44.11,7988
"41,827.92",40.14,7507
"41,827.96",37.15,7043
"41,828.00",31.91,6643
"41,828.04",28.47,6509
"41,828.08",25.48,6456
"41,828.13",26.15,6455
"41,828.17",29.22,6604
"41,828.21",35.35,7087
"41,828.25",43.02,7820
"41,828.29",46.63,8495
"41,828.33",48.38,9018
"41,828.38",53.44,9409
"41,828.42",56.74,9698
"41,828.46",59.8,9860
"41,828.50",66.74,9959
"41,828.54",70.32,10084
"41,828.58",85.88,10153
"41,828.63",87.34,10210
"41,828.67",84.24,10146
"41,828.71",62.11,9801
"41,828.75",58.08,9430
"41,828.79",57.1,9083
"41,828.83",54.8,8920
"41,828.88",48.43,8628
"41,828.92",44.29,8084
"41,828.96",39.51,7523
"41,829.00",32.58,7102
"41,829.04",28.89,6915
"41,829.08",26.59,6830
"41,829.13",26.7,6815
"41,829.17",30.91,6979
"41,829.21",38.57,7396
"41,829.25",44.75,8042
"41,829.29",46.65,8620
"41,829.33",49.45,9067
"41,829.38",52.95,9394
"41,829.42",54.86,9684
"41,829.46",57.42,9786
"41,829.50",63,9842
"41,829.54",69.77,9894
"41,829.58",77.71,9927
"41,829.63",76.15,9977
"41,829.67",65.9,9919
"41,829.71",57.54,9579
"41,829.75",54.18,9221
"41,829.79",54.73,8899
"41,829.83",51.24,8764
"41,829.88",46.89,8439
"41,829.92",44.53,7925
"41,829.96",31.48,7015
"41,830.00",27.04,6623
"41,830.04",24.76,6406
"41,830.08",23.78,6296
"41,830.13",23.67,6277
"41,830.17",26.03,6444
"41,830.21",30.26,6798
"41,830.25",34.5,7432
"41,830.29",37.58,8012
"41,830.33",40.46,8429
"41,830.38",41.85,8730
"41,830.42",43.95,8936
"41,830.46",45.55,9040
"41,830.50",47.35,9097
"41,830.54",48.19,9158
